video_id,video_baslik,keyword,yorum,begeni,yanit_sayisi,tarih,kanal,temiz_yorum,duygu,duygu_skor,lda_konu,lda_skor
o47mZCjmg-4,Telefonu şuna veriyorum ama Dijital Sirk @Orion_Records,dijitalleşme Türkiye,Bubble'ın ne diyoon olm,0,0,2026-06-03 17:09:09+00:00,,bubble diyoon olm,Nötr,0.5,5,0.3444
o47mZCjmg-4,Telefonu şuna veriyorum ama Dijital Sirk @Orion_Records,dijitalleşme Türkiye,Şu jaxı bı türlü göremedik😢,0,0,2025-07-22 15:07:18+00:00,,türlü göremedik negatif,Negatif,0.67,2,0.3779
o47mZCjmg-4,Telefonu şuna veriyorum ama Dijital Sirk @Orion_Records,dijitalleşme Türkiye,Gangle'ın tek derdi komedi maskesi😅,0,0,2025-08-16 12:03:02+00:00,,gangle tek der komedi maskes,Nötr,0.5,2,0.7473
o47mZCjmg-4,Telefonu şuna veriyorum ama Dijital Sirk @Orion_Records,dijitalleşme Türkiye,Lan. Jex nerede,1,0,2025-07-24 16:31:14+00:00,,jex,Nötr,0.5,5,0.463
o47mZCjmg-4,Telefonu şuna veriyorum ama Dijital Sirk @Orion_Records,dijitalleşme Türkiye,JAC niye yok bidaki sefere görmem lazım😅🎉❤,0,0,2025-08-24 15:30:03+00:00,,jac bidak sefer görme laz pozitif,Pozitif,0.67,2,0.3681
o47mZCjmg-4,Telefonu şuna veriyorum ama Dijital Sirk @Orion_Records,dijitalleşme Türkiye,"Sizler çook iyisiniz ya seni gördüm, kinger güzel insana benziyor, zooble da iyi, gangle da çok güzel tek Jax,Caine ve booble yok ❤❤._.
Düzenleme:Biz ragatha yı unuttuk :o onuda sonraki videoda gördüm :o",0,0,2024-11-12 17:54:32+00:00,,çook gör güzel insa benziyor gangle güzel tek booble pozitif pozitif düzenle ragatha unut sonraki gör,Pozitif,0.79,5,0.3259
o47mZCjmg-4,Telefonu şuna veriyorum ama Dijital Sirk @Orion_Records,dijitalleşme Türkiye,Ablaa seni çok seviyorum ❤❤❤,0,0,2024-10-14 07:18:49+00:00,,ablaa seviyor pozitif pozitif pozitif,Pozitif,0.67,6,0.7565
o47mZCjmg-4,Telefonu şuna veriyorum ama Dijital Sirk @Orion_Records,dijitalleşme Türkiye,jax'i kim seslendiriyooooo 😢😢😢😢,0,0,2026-04-06 17:04:12+00:00,,seslendiriyooooo negatif negatif negatif negatif,Negatif,0.67,1,0.7044
o47mZCjmg-4,Telefonu şuna veriyorum ama Dijital Sirk @Orion_Records,dijitalleşme Türkiye,Abla jax nerede  peki hiç onu yüzünü yüzünü görmedim,0,0,2024-11-05 18:24:15+00:00,,yüz yüz görmedi,Nötr,0.5,3,0.6803
o47mZCjmg-4,Telefonu şuna veriyorum ama Dijital Sirk @Orion_Records,dijitalleşme Türkiye,Jax dublajcısı kim,0,0,2024-10-07 19:45:49+00:00,,dublajcıs,Nötr,0.5,2,0.2513
o47mZCjmg-4,Telefonu şuna veriyorum ama Dijital Sirk @Orion_Records,dijitalleşme Türkiye,Abla bir sorum olacak jax seslendiren kim,0,1,2024-10-03 19:25:52+00:00,,sor olacak seslendire,Nötr,0.5,2,0.4346
o47mZCjmg-4,Telefonu şuna veriyorum ama Dijital Sirk @Orion_Records,dijitalleşme Türkiye,Abla neden t-rex yok yoksa Camel sildi,0,0,2026-06-23 11:50:41+00:00,,rex camel sil,Nötr,0.5,2,0.5091
o47mZCjmg-4,Telefonu şuna veriyorum ama Dijital Sirk @Orion_Records,dijitalleşme Türkiye,"""Bana neden zülm ediyorsunuz yaratılmayı ben istemedim sadece görevi mi yerine getirmek istedim""",0,0,2026-04-12 16:43:40+00:00,,zülm ediyor yaratılma istemedi görev yer getirmek istedi,Nötr,0.5,5,0.4138
o47mZCjmg-4,Telefonu şuna veriyorum ama Dijital Sirk @Orion_Records,dijitalleşme Türkiye,Telefonu kafadan kontağa veriyorum😂😂😂,1,0,2026-06-20 09:29:03+00:00,,telefo kafa kontak veriyor pozitif pozitif pozitif,Pozitif,0.67,6,0.4593
o47mZCjmg-4,Telefonu şuna veriyorum ama Dijital Sirk @Orion_Records,dijitalleşme Türkiye,Abla jax kim ona deliler gibi aşığım❤❤❤,0,0,2024-12-07 10:12:53+00:00,,deli aşık pozitif pozitif pozitif,Pozitif,0.67,6,0.6122
o47mZCjmg-4,Telefonu şuna veriyorum ama Dijital Sirk @Orion_Records,dijitalleşme Türkiye,Dinggledan sonra jaxi koysaydınız,0,0,2026-01-29 20:36:47+00:00,,dinggleda sonra jaxi koysa,Nötr,0.5,5,0.2739
o47mZCjmg-4,Telefonu şuna veriyorum ama Dijital Sirk @Orion_Records,dijitalleşme Türkiye,JAX NERDEEE JAXIMM,0,0,2026-04-14 13:50:39+00:00,,nerdee jaximm,Nötr,0.5,2,0.2513
o47mZCjmg-4,Telefonu şuna veriyorum ama Dijital Sirk @Orion_Records,dijitalleşme Türkiye,baya iyi seslendirme😅,0,0,2026-05-02 07:32:58+00:00,,seslendirme,Nötr,0.5,3,0.4901
o47mZCjmg-4,Telefonu şuna veriyorum ama Dijital Sirk @Orion_Records,dijitalleşme Türkiye,Abla jax ne zaman gelir,0,0,2026-06-18 11:50:39+00:00,,zama gelir,Nötr,0.5,2,0.6193
o47mZCjmg-4,Telefonu şuna veriyorum ama Dijital Sirk @Orion_Records,dijitalleşme Türkiye,JAX NEREDE ULAĞĞNNN,0,0,2025-12-21 11:16:05+00:00,,ulağğnn,Nötr,0.5,2,0.2513
o47mZCjmg-4,Telefonu şuna veriyorum ama Dijital Sirk @Orion_Records,dijitalleşme Türkiye,Gangleyı seslendiren kişi çok tatlı❤❤❤❤,0,0,2025-08-30 18:25:52+00:00,,gangle seslendire kiş tatlı pozitif pozitif pozitif pozitif,Pozitif,0.67,6,0.4308
o47mZCjmg-4,Telefonu şuna veriyorum ama Dijital Sirk @Orion_Records,dijitalleşme Türkiye,La zoobel gangle yi sevmiyo mu niye ağlak diyo,0,0,2026-06-24 04:50:32+00:00,,zoobel gangle sevmiyo ağlak diyo,Nötr,0.5,3,0.6778
o47mZCjmg-4,Telefonu şuna veriyorum ama Dijital Sirk @Orion_Records,dijitalleşme Türkiye,Jax niye koymadın abimi laaaaan,0,0,2025-10-19 12:52:44+00:00,,koymadı laaaaan,Nötr,0.5,2,0.2513
o47mZCjmg-4,Telefonu şuna veriyorum ama Dijital Sirk @Orion_Records,dijitalleşme Türkiye,Abla dijital sirk şarkısı dinlerken senin ismini gördüm❤❤❤❤,0,0,2025-06-08 07:43:44+00:00,,dijital şarkıs din ism gör pozitif pozitif pozitif pozitif,Pozitif,0.67,6,0.5417
o47mZCjmg-4,Telefonu şuna veriyorum ama Dijital Sirk @Orion_Records,dijitalleşme Türkiye,Ragatha jax ve caine telefonun başında çaresiz bekliyolar,0,0,2025-08-26 14:26:58+00:00,,ragatha telefo baş çares bekliyo,Nötr,0.5,5,0.6131
o47mZCjmg-4,Telefonu şuna veriyorum ama Dijital Sirk @Orion_Records,dijitalleşme Türkiye,KAFADAN KONTAĞIN MODASINA HAYRAN KALDIM,0,0,2025-09-02 09:26:44+00:00,,kafa kontak modas hayra kaldı,Nötr,0.5,1,0.436
o47mZCjmg-4,Telefonu şuna veriyorum ama Dijital Sirk @Orion_Records,dijitalleşme Türkiye,YA BENİM JAXX'İM NERDE OFFFF😭,0,0,2024-12-22 18:56:57+00:00,,jaxx offff negatif,Negatif,0.67,1,0.3988
o47mZCjmg-4,Telefonu şuna veriyorum ama Dijital Sirk @Orion_Records,dijitalleşme Türkiye,Aaay bunlarmi insan haleri😮😮😮,0,0,2026-03-22 12:08:43+00:00,,aaay bunlarmi,Nötr,0.5,2,0.2513
o47mZCjmg-4,Telefonu şuna veriyorum ama Dijital Sirk @Orion_Records,dijitalleşme Türkiye,Arkadaşlar Caine nerede?,1,0,2026-05-19 05:27:55+00:00,,arkadaş,Nötr,0.5,3,0.4781
o47mZCjmg-4,Telefonu şuna veriyorum ama Dijital Sirk @Orion_Records,dijitalleşme Türkiye,BU EKİP HEP BİRLİKTE CALISSIN 🙏🏻,0,0,2025-07-29 17:31:05+00:00,,rli kte calis,Nötr,0.5,1,0.3799
o47mZCjmg-4,Telefonu şuna veriyorum ama Dijital Sirk @Orion_Records,dijitalleşme Türkiye,Jax istiyooz,1,0,2025-08-30 23:40:07+00:00,,istiyooz,Nötr,0.5,2,0.2513
o47mZCjmg-4,Telefonu şuna veriyorum ama Dijital Sirk @Orion_Records,dijitalleşme Türkiye,Gangle da ark daki adam kesin Jax 😂😂,0,0,2025-09-24 17:30:51+00:00,,gangle ark daki ada pozitif pozitif,Pozitif,0.67,6,0.4088
o47mZCjmg-4,Telefonu şuna veriyorum ama Dijital Sirk @Orion_Records,dijitalleşme Türkiye,Jaxxxxxx i istiyotuzzzzzzzzzzzzzzzzzzz🥺🥺,0,0,2025-08-28 12:50:54+00:00,,jaxxxxxx istiyotuzzzzzzzzzzzzzzzzzzz,Nötr,0.5,2,0.2513
o47mZCjmg-4,Telefonu şuna veriyorum ama Dijital Sirk @Orion_Records,dijitalleşme Türkiye,✨Huysuz lego✨ PUAHAHAHAHSH,0,0,2024-11-06 19:41:24+00:00,,huysuz lego puahahahahsh,Nötr,0.5,2,0.635
o47mZCjmg-4,Telefonu şuna veriyorum ama Dijital Sirk @Orion_Records,dijitalleşme Türkiye,💫TeLeFoNu HuYsUz LeGo'Ya VeRiYoRuM💫 abi bana komik geliyon,0,0,2025-07-23 23:29:18+00:00,,telefo huysuz lego veriyor komik geliyo,Nötr,0.5,2,0.6922
o47mZCjmg-4,Telefonu şuna veriyorum ama Dijital Sirk @Orion_Records,dijitalleşme Türkiye,Sebinchi kim,0,0,2025-06-14 06:57:52+00:00,,sebinchi,Nötr,0.5,5,0.463
o47mZCjmg-4,Telefonu şuna veriyorum ama Dijital Sirk @Orion_Records,dijitalleşme Türkiye,Jax nerde😂😂?,1,0,2024-09-18 12:33:23+00:00,,pozitif pozitif,Pozitif,0.67,6,0.5702
o47mZCjmg-4,Telefonu şuna veriyorum ama Dijital Sirk @Orion_Records,dijitalleşme Türkiye,Jax and ragatha left the circus,1,0,2025-12-14 20:16:24+00:00,,and ragatha left the circus,Nötr,0.5,5,0.7097
o47mZCjmg-4,Telefonu şuna veriyorum ama Dijital Sirk @Orion_Records,dijitalleşme Türkiye,Sonuncun adı ne,0,0,2026-05-16 19:32:52+00:00,,sonunç,Nötr,0.5,2,0.2513
o47mZCjmg-4,Telefonu şuna veriyorum ama Dijital Sirk @Orion_Records,dijitalleşme Türkiye,Abi sen her şeyin sesini taklit ediyorum Ben hasta olduğundan sadece gıcırdama sesi çıkartıyorum gıcırdıyor gıcır diyorum vida gibi ses çıkartıyor hamsi balığı,0,0,2024-09-18 11:57:14+00:00,,taklit ediyor has olduk gıcırda ses çıkartıyor gıcırdıyor gıcır diyor vida ses çıkartıyor hamsi balık,Nötr,0.5,5,0.417
o47mZCjmg-4,Telefonu şuna veriyorum ama Dijital Sirk @Orion_Records,dijitalleşme Türkiye,Jax'ı görcem zannettim görmedim :D,0,0,2025-12-18 13:15:16+00:00,,görce zannet görmedi,Nötr,0.5,2,0.3784
o47mZCjmg-4,Telefonu şuna veriyorum ama Dijital Sirk @Orion_Records,dijitalleşme Türkiye,Jaxi bekliyoruz,1,0,2026-04-20 05:52:23+00:00,,jaxi bekliyor,Nötr,0.5,2,0.3708
o47mZCjmg-4,Telefonu şuna veriyorum ama Dijital Sirk @Orion_Records,dijitalleşme Türkiye,Abla artık hacı ne zaman görecez lütfen geangle bile çikti Jax niye çikmiuor,0,0,2025-09-15 20:54:23+00:00,,haç zama görecez lütfe geangle çik çikmiuor,Nötr,0.5,3,0.461
o47mZCjmg-4,Telefonu şuna veriyorum ama Dijital Sirk @Orion_Records,dijitalleşme Türkiye,Müthiş olmuş.,0,0,2025-07-29 12:35:03+00:00,,müthiş,Nötr,0.5,4,0.4396
o47mZCjmg-4,Telefonu şuna veriyorum ama Dijital Sirk @Orion_Records,dijitalleşme Türkiye,Jax neden dünya sırrı gibi saklanıyor,0,0,2025-08-23 16:19:10+00:00,,dünya sırrı saklanıyor,Nötr,0.5,2,0.5092
o47mZCjmg-4,Telefonu şuna veriyorum ama Dijital Sirk @Orion_Records,dijitalleşme Türkiye,Kedullah dijital sirki kurtarmaya geldi,0,0,2025-04-11 14:43:53+00:00,,kedullah dijital kurtarma gel,Nötr,0.5,3,0.4931
o47mZCjmg-4,Telefonu şuna veriyorum ama Dijital Sirk @Orion_Records,dijitalleşme Türkiye,Sonra Sebinchi ablanın bakması;,0,0,2025-08-29 13:51:39+00:00,,sonra sebinchi bakmas,Nötr,0.5,3,0.4866
o47mZCjmg-4,Telefonu şuna veriyorum ama Dijital Sirk @Orion_Records,dijitalleşme Türkiye,Aaa sonda sebinchi abla vaar,0,0,2024-12-12 09:19:34+00:00,,sebinchi vaar,Nötr,0.5,5,0.463
o47mZCjmg-4,Telefonu şuna veriyorum ama Dijital Sirk @Orion_Records,dijitalleşme Türkiye,Ablaaaa zooble ı çok güzel yapmişşlarrrr zooble ıseslendiren ablanın adı nehir galibaaa benim adımda nehirrrrr,0,0,2026-05-10 12:39:01+00:00,,ablaaa güzel yapmişşlarrrr ıseslendire nehir galibaa nehirrrrr,Pozitif,0.67,2,0.3784
o47mZCjmg-4,Telefonu şuna veriyorum ama Dijital Sirk @Orion_Records,dijitalleşme Türkiye,olm kingır çok iyi heee,0,0,2026-04-13 00:34:49+00:00,,olm kingır hee,Nötr,0.5,5,0.6006
o47mZCjmg-4,Telefonu şuna veriyorum ama Dijital Sirk @Orion_Records,dijitalleşme Türkiye,Neden jax abimiz yokkk,0,0,2025-10-26 16:20:07+00:00,,yokkk,Nötr,0.5,2,0.2513
o47mZCjmg-4,Telefonu şuna veriyorum ama Dijital Sirk @Orion_Records,dijitalleşme Türkiye,JAX NERDEN OLMMMMMMMMMMM AKAKAKAKQKAKKAK,0,0,2025-09-06 08:54:05+00:00,,ner olmmmmmmmmmmm akakakakqkakkak,Nötr,0.5,5,0.463
o47mZCjmg-4,Telefonu şuna veriyorum ama Dijital Sirk @Orion_Records,dijitalleşme Türkiye,Sebinchi hangisi,0,0,2026-04-19 16:26:16+00:00,,sebinchi hangis,Nötr,0.5,5,0.463
o47mZCjmg-4,Telefonu şuna veriyorum ama Dijital Sirk @Orion_Records,dijitalleşme Türkiye,Jax nerde hemen söyleyin elimdeki telefonu kullanmaktan korkmuyorum,0,0,2026-02-22 15:15:06+00:00,,heme söyley telefo kullanmak korkmuyor,Nötr,0.5,2,0.7479
o47mZCjmg-4,Telefonu şuna veriyorum ama Dijital Sirk @Orion_Records,dijitalleşme Türkiye,Vay beeeee oha bu sesler ayn ı ses'e benziyor 🤩🤩🤩👍👍👍👍,1,0,2025-08-31 14:05:10+00:00,,vay beeee ses ayn ses benziyor pozitif pozitif pozitif pozitif,Pozitif,0.67,6,0.55
o47mZCjmg-4,Telefonu şuna veriyorum ama Dijital Sirk @Orion_Records,dijitalleşme Türkiye,Niye hic jax yok ya,0,0,2025-09-18 19:58:12+00:00,,hic,Nötr,0.5,4,0.4396
o47mZCjmg-4,Telefonu şuna veriyorum ama Dijital Sirk @Orion_Records,dijitalleşme Türkiye,Gangle'a komedi maskesi fabrikası açmaya gidiyorum,0,0,2026-06-18 17:18:47+00:00,,gangle komedi maskes fabrikas açma gidiyor,Nötr,0.5,2,0.7479
o47mZCjmg-4,Telefonu şuna veriyorum ama Dijital Sirk @Orion_Records,dijitalleşme Türkiye,"Jax nerede?
Ve arkadam sebinchi nin mor kafası çıkıyor...
Bi dakika!!!
İkisi de mor. Yoksa sebinchi jax mi ?!?!??!?
😂",0,0,2025-08-14 15:36:03+00:00,,arkada sebinchi nin mor kafas çıkıyor dakik kis mor sebinchi pozitif,Pozitif,0.67,5,0.6816
o47mZCjmg-4,Telefonu şuna veriyorum ama Dijital Sirk @Orion_Records,dijitalleşme Türkiye,Jax nerdeee,2,0,2025-08-20 15:02:02+00:00,,nerdee,Nötr,0.5,2,0.2513
o47mZCjmg-4,Telefonu şuna veriyorum ama Dijital Sirk @Orion_Records,dijitalleşme Türkiye,Huysuz lego demesi komık olmuş😂😂😂,0,0,2024-11-26 11:08:53+00:00,,huysuz lego demes komık pozitif pozitif pozitif,Pozitif,0.67,6,0.5351
o47mZCjmg-4,Telefonu şuna veriyorum ama Dijital Sirk @Orion_Records,dijitalleşme Türkiye,Kinger ne olduğunu unnutu,0,0,2024-10-09 19:58:41+00:00,,olduk unnut,Nötr,0.5,2,0.4539
o47mZCjmg-4,Telefonu şuna veriyorum ama Dijital Sirk @Orion_Records,dijitalleşme Türkiye,Kinger ve gangle ın sesi benzemiyor ve niye jax yok,0,0,2026-04-11 18:12:07+00:00,,gangle ses benzemiyor,Nötr,0.5,2,0.5333
o47mZCjmg-4,Telefonu şuna veriyorum ama Dijital Sirk @Orion_Records,dijitalleşme Türkiye,Ağlak çok güzelllllll❤,0,0,2025-10-21 15:17:09+00:00,,ağlak güzelllllll pozitif,Pozitif,0.67,3,0.3642
o47mZCjmg-4,Telefonu şuna veriyorum ama Dijital Sirk @Orion_Records,dijitalleşme Türkiye,Mor saçlı kadının sonda bakması😅,0,0,2026-05-26 16:09:22+00:00,,mor saçlı kadı bakmas,Nötr,0.5,5,0.4782
o47mZCjmg-4,Telefonu şuna veriyorum ama Dijital Sirk @Orion_Records,dijitalleşme Türkiye,"""✨KoMeDi MAsKeMikıRdıLaR✨""",0,0,2026-04-09 12:43:15+00:00,,komedi maskemikır,Nötr,0.5,2,0.5093
o47mZCjmg-4,Telefonu şuna veriyorum ama Dijital Sirk @Orion_Records,dijitalleşme Türkiye,Gerçek misiniz oğlum,0,0,2025-09-22 20:51:05+00:00,,gerçek oğl,Nötr,0.5,4,0.4992
o47mZCjmg-4,Telefonu şuna veriyorum ama Dijital Sirk @Orion_Records,dijitalleşme Türkiye,"Ragata?
Ha bide Jax",1,0,2024-09-15 08:43:15+00:00,,raga,Nötr,0.5,2,0.2513
o47mZCjmg-4,Telefonu şuna veriyorum ama Dijital Sirk @Orion_Records,dijitalleşme Türkiye,Jax Caine niye koymadınız,0,0,2025-08-28 11:22:36+00:00,,koymadı,Nötr,0.5,2,0.2513
o47mZCjmg-4,Telefonu şuna veriyorum ama Dijital Sirk @Orion_Records,dijitalleşme Türkiye,Gerçek zooble olsa aşkıma veriyorum derdi hıh,0,0,2026-04-14 16:45:30+00:00,,gerçek aşk veriyor der hıh,Nötr,0.5,2,0.4139
o47mZCjmg-4,Telefonu şuna veriyorum ama Dijital Sirk @Orion_Records,dijitalleşme Türkiye,Jax niye yoke,0,0,2025-06-24 14:04:05+00:00,,yoke,Nötr,0.5,2,0.2513
o47mZCjmg-4,Telefonu şuna veriyorum ama Dijital Sirk @Orion_Records,dijitalleşme Türkiye,ragathayı yediniz mi😔😔,0,0,2025-08-30 21:24:52+00:00,,ragatha yedi,Nötr,0.5,5,0.6006
o47mZCjmg-4,Telefonu şuna veriyorum ama Dijital Sirk @Orion_Records,dijitalleşme Türkiye,Pomni'yi kurana hele😊 çok tatliş❤❤😊,0,0,2025-02-06 13:10:56+00:00,,pomni kura hel pozitif tatliş pozitif pozitif pozitif,Pozitif,0.67,6,0.4753
o47mZCjmg-4,Telefonu şuna veriyorum ama Dijital Sirk @Orion_Records,dijitalleşme Türkiye,IğIğI KoMeDi MaSkEmİ kIrDıLaR✨ hahwhahhahwhw,0,0,2025-08-30 14:30:52+00:00,,iğik komedi maske kirdı hahwhahhahwhw,Nötr,0.5,2,0.635
o47mZCjmg-4,Telefonu şuna veriyorum ama Dijital Sirk @Orion_Records,dijitalleşme Türkiye,✨TeLeFoNu HuYsUz LeGoYa VeRiYoRuM✨,1,0,2026-06-16 19:27:35+00:00,,telefo huysuz lego veriyor,Nötr,0.5,2,0.7571
VKmckdRutUM,Dijital Sirk Resmi Türkçe Dublaj Seslendirme Sanatçıları!,dijitalleşme Türkiye,“Ben yokum bi dakika-“,2429,47,2024-10-04 22:08:39+00:00,,dakik,Nötr,0.5,4,0.4396
VKmckdRutUM,Dijital Sirk Resmi Türkçe Dublaj Seslendirme Sanatçıları!,dijitalleşme Türkiye,✨DEmeK SirK böyLE bİR yeR buNA AlışaBilİRiM hÖş-✨,702,3,2024-09-23 14:17:07+00:00,,demek yer alışabil rim höş,Nötr,0.5,2,0.5352
VKmckdRutUM,Dijital Sirk Resmi Türkçe Dublaj Seslendirme Sanatçıları!,dijitalleşme Türkiye,"Artık CeyLazuli de var :) 
(7. bölümdeki karides npc)",214,8,2026-01-27 18:55:14+00:00,,ceylazul böl karides npc,Nötr,0.5,4,0.5557
VKmckdRutUM,Dijital Sirk Resmi Türkçe Dublaj Seslendirme Sanatçıları!,dijitalleşme Türkiye,Jax ve gangleyi istiyoruzzz!,1272,34,2025-08-19 14:14:22+00:00,,istiyoruzzz,Nötr,0.5,2,0.2513
VKmckdRutUM,Dijital Sirk Resmi Türkçe Dublaj Seslendirme Sanatçıları!,dijitalleşme Türkiye,"✨lAn kİngEğr AnAsiğNi sİğ-✨


Düzenleme: ANNEEE! KIZIN ÜNLÜ OLDUUĞ!!!


İLK DEFA YORUMUMDA BU KADAR LİKE ALDIM TSKKKKKK",1126,40,2024-09-19 16:01:51+00:00,,ngeğr anasiğni düzenle annee kiz ünlü olduuk aldı tskkkkkk,Nötr,0.5,3,0.7489
VKmckdRutUM,Dijital Sirk Resmi Türkçe Dublaj Seslendirme Sanatçıları!,dijitalleşme Türkiye,Cey bize spoiler vermiş aslında 7. Bölümdeki karidesi o seslendiriyo,12,0,2026-02-13 21:09:12+00:00,,cey spoi ver böl karides seslendiriyo,Nötr,0.5,4,0.5563
VKmckdRutUM,Dijital Sirk Resmi Türkçe Dublaj Seslendirme Sanatçıları!,dijitalleşme Türkiye,"✨LaN kInGeR AnAsInI sIğ-✨
✨bI ıSıRıK aLıM HIAĞĞĞ✨
edit: ben eskiden ne cringemişim aq",299,8,2024-10-13 18:53:24+00:00,,anas siğ ısırık hiağğk edit eski cringemiş,Nötr,0.5,4,0.6673
VKmckdRutUM,Dijital Sirk Resmi Türkçe Dublaj Seslendirme Sanatçıları!,dijitalleşme Türkiye,Lan jax nerde görmezsem dünyayı yiycem aw...,871,35,2024-10-14 16:14:44+00:00,,görmez dünya yiyce,Nötr,0.5,2,0.3765
VKmckdRutUM,Dijital Sirk Resmi Türkçe Dublaj Seslendirme Sanatçıları!,dijitalleşme Türkiye,"""Ben yokum bi' dakika-"" bu ablanın adını unuttum ama çok seviyorummmmm",23,1,2026-04-01 15:53:59+00:00,,dakik unut seviyorummmm,Nötr,0.5,4,0.5755
VKmckdRutUM,Dijital Sirk Resmi Türkçe Dublaj Seslendirme Sanatçıları!,dijitalleşme Türkiye,"✨bEğN loĞuM cAnAvĞriYiğM sEn NiĞ guĞzEğL  SeğYsİğn oYlEğ bİ iSiğRiĞk Alİğİm hAaAĞğğğ✨  
 
DUZENLEME OAA ANNEEEEE KIZIN ÜNLÜ OLDUUUU",626,5,2024-09-24 11:19:29+00:00,,beğn lok canavğriyiğm niğ guğzeğl seğysi oylek isiğriğk ali haaağğğk duzenle anneeee kiz ünlü olduuu,Nötr,0.5,3,0.58
VKmckdRutUM,Dijital Sirk Resmi Türkçe Dublaj Seslendirme Sanatçıları!,dijitalleşme Türkiye,"Bi ısırık alıyım AAAAAARG

~Lokum Canavarı 😂😂",253,1,2025-08-25 19:42:32+00:00,,ısırık aaaaaargı lok canavar pozitif pozitif,Pozitif,0.67,3,0.4103
VKmckdRutUM,Dijital Sirk Resmi Türkçe Dublaj Seslendirme Sanatçıları!,dijitalleşme Türkiye,KİNGER : AAA BAKIN BU ZOBLE MERABA ZOBLE        osırada zoble :aHAaAha,2,0,2026-03-25 19:43:23+00:00,,nger bak zoble merap zoble osıra zoble ahaaah,Nötr,0.5,2,0.381
VKmckdRutUM,Dijital Sirk Resmi Türkçe Dublaj Seslendirme Sanatçıları!,dijitalleşme Türkiye,"""Ben yokum bir dakika""(şaşkınlık)",164,2,2025-08-25 06:41:00+00:00,,dakik şaşkınlık,Nötr,0.5,4,0.4396
VKmckdRutUM,Dijital Sirk Resmi Türkçe Dublaj Seslendirme Sanatçıları!,dijitalleşme Türkiye,"-Lütfen bana Loo de!
Sans: ""Toilet"" gibi mi?",435,54,2024-09-19 17:49:47+00:00,,lütfe loo sans,Nötr,0.5,3,0.4896
VKmckdRutUM,Dijital Sirk Resmi Türkçe Dublaj Seslendirme Sanatçıları!,dijitalleşme Türkiye,Normalde orjinal dilinde izlemeyi tercih ediyorum fakat türkçe dublajın gerçekten çok başarılı olduğunu görünce Digital Circus'u dublaj ile izliyorum. Tebrikler,1,0,2026-06-15 20:49:31+00:00,,normalde orjinal dil izleme tercih ediyor türkçe dublaj gerçek başarıl olduk gör digital circus dublaj izliyor tebrik,Nötr,0.5,4,0.7244
VKmckdRutUM,Dijital Sirk Resmi Türkçe Dublaj Seslendirme Sanatçıları!,dijitalleşme Türkiye,✨Demek sirk böyle bi yer buna alışabilirim hıhg-✨,73,4,2024-09-20 20:34:11+00:00,,demek yer alışabilir hıhg,Nötr,0.5,3,0.6418
VKmckdRutUM,Dijital Sirk Resmi Türkçe Dublaj Seslendirme Sanatçıları!,dijitalleşme Türkiye,Miray ablanın yüzünü de gördüğüme göre artık rahat bir şekilde olebilirim 😂❤,235,8,2024-09-19 18:30:22+00:00,,miray yüz gördük gör rahat şekil olebilir pozitif pozitif,Pozitif,0.67,3,0.3461
VKmckdRutUM,Dijital Sirk Resmi Türkçe Dublaj Seslendirme Sanatçıları!,dijitalleşme Türkiye,✨️lAn KiĞnGer AnAsInI s-✨️,2,0,2026-04-05 10:07:17+00:00,,kiğnger anas,Nötr,0.5,4,0.4394
VKmckdRutUM,Dijital Sirk Resmi Türkçe Dublaj Seslendirme Sanatçıları!,dijitalleşme Türkiye,"Pomni:Ama bu bir cikisin var oldugu anlamina gelmezmi?
O sirada Zobble:👍",29,0,2024-10-29 09:25:00+00:00,,pomni cik oldugu anlam gelmezmi sira zobble pozitif,Pozitif,0.67,3,0.5593
VKmckdRutUM,Dijital Sirk Resmi Türkçe Dublaj Seslendirme Sanatçıları!,dijitalleşme Türkiye,Peki kingerı seslendiren kişinin karizması......,152,6,2025-10-21 13:37:04+00:00,,kingerı seslendire kiş karizmas,Nötr,0.5,3,0.6189
VKmckdRutUM,Dijital Sirk Resmi Türkçe Dublaj Seslendirme Sanatçıları!,dijitalleşme Türkiye,✨LaN KıNgEr AnAsInI SıĞ✨,2,0,2026-02-06 18:16:00+00:00,,kınger anas sığ,Nötr,0.5,4,0.4394
VKmckdRutUM,Dijital Sirk Resmi Türkçe Dublaj Seslendirme Sanatçıları!,dijitalleşme Türkiye,Aaa jax ve caineyi gormek istiyoruuuzz😭👍🏻,242,16,2024-09-19 16:41:14+00:00,,caine gormek istiyoruuuzz negatif pozitif,Nötr,0.5,6,0.3139
VKmckdRutUM,Dijital Sirk Resmi Türkçe Dublaj Seslendirme Sanatçıları!,dijitalleşme Türkiye,"✨MeRaBa ZuBıL✨
✨SeN nE lEzİz ŞeYsİn ÖyLe✨
✨Ağağağam✨
✨Fatih abinin nehir ablaya nah çekişi✨",52,6,2024-09-29 08:35:52+00:00,,merap zubıl lez şeysi ağağağa fatih nehir nah çekiş,Nötr,0.5,2,0.635
VKmckdRutUM,Dijital Sirk Resmi Türkçe Dublaj Seslendirme Sanatçıları!,dijitalleşme Türkiye,✨BeNğ YoKuMğ Bi DaKiKa✨,2,0,2026-05-11 18:37:39+00:00,,benğ yokumk dakik,Nötr,0.5,4,0.4396
